sr.no,,,village name,No. M.I.Tanks command area,,Number of M.I.Tanks [Non command area],,"Number of M.I.Tanks PQ Area
[Poor GW Quality area]",
1489,10-C-81-71,Ctr-pa-palar west,Kadiri obanapalli,,,1,1,,
1490,10-C-81-71,Ctr-pa-palar west,Arimuthanapalli,,,,,,
1491,10-C-81-71,Ctr-pa-palar west,Reddlapalli,,,,,,
1492,10-C-81-71,Ctr-pa-palar west,Jeedimanipalli,,,1,1,,
1493,10-C-81-71,Ctr-pa-palar west,Chillamanipalle,,,2,12,,
1494,10-C-81-71,Ctr-pa-palar west,Donkumanipalli,,,2,9,,
1495,10-C-81-71,Ctr-pa-palar west,Veduruguttapalli,,,1,6,,
1496,10-C-81-71,Ctr-pa-palar west,Sonnegownipalli,,,15,49,,
1497,10-C-81-71,Ctr-pa-palar west,Chinnaradoddi,,,6,61,,
1498,10-C-81-71,Ctr-pa-palar west,Gollapalle dinne,,,,,,
1499,10-C-81-71,Ctr-pa-palar west,Anchinayanikuppam,,,,,,
1500,10-C-81-72,Ctr-pa-kuppam vanka,Karamatla,,,,,,
1501,10-C-81-72,Ctr-pa-kuppam vanka,Muddanapalli,,,9,39,,
1502,10-C-81-72,Ctr-pa-kuppam vanka,D.Tippanapalli,,,1,4,,
1503,10-C-81-72,Ctr-pa-kuppam vanka,Gudipalli,,,9,34,,
1504,10-C-81-72,Ctr-pa-kuppam vanka,Irisiganipalli,,,2,12,,
1505,10-C-81-72,Ctr-pa-kuppam vanka,Bijjiganipalle,,,4,19,,
1506,10-C-81-72,Ctr-pa-kuppam vanka,Vontipalli,,,1,4,,
1507,10-C-81-72,Ctr-pa-kuppam vanka,Kotachembagiri,,,2,5,,
1508,10-C-81-72,Ctr-pa-kuppam vanka,Avulathimmenapalli,,,10,20,,
1509,10-C-81-72,Ctr-pa-kuppam vanka,Chinnagollapalle,,,4,4,,
1510,10-C-81-72,Ctr-pa-kuppam vanka,Pogurupalli,,,12,20,,
1511,10-C-81-72,Ctr-pa-kuppam vanka,Lingapuramdinne,,,3,5,,
1512,10-C-81-72,Ctr-pa-kuppam vanka,Dasinenipalli,,,3,14,,
1513,10-C-81-72,Ctr-pa-kuppam vanka,Sanganapalli,,,6,11,,
1514,10-C-81-72,Ctr-pa-kuppam vanka,Burugulapalli,,,1,0,,
1515,10-C-81-72,Ctr-pa-kuppam vanka,Boyanapalli,,,3,4,,
1516,10-C-81-72,Ctr-pa-kuppam vanka,Malavanikothur,,,2,3,,
1517,10-C-81-72,Ctr-pa-kuppam vanka,Kodiganipalli,,,,,,
1518,10-C-81-72,Ctr-pa-kuppam vanka,Anganamalakothur,,,1,10,,
1519,10-C-81-72,Ctr-pa-kuppam vanka,Gundlasagaram,,,9,94,,
1520,10-C-81-72,Ctr-pa-kuppam vanka,Nakkanapalli,,,5,62,,
1521,10-C-81-72,Ctr-pa-kuppam vanka,Maldepalli,,,5,11,,
1522,10-C-81-72,Ctr-pa-kuppam vanka,Kotapalli,,,2,17,,
1523,10-C-81-72,Ctr-pa-kuppam vanka,Sodiganipalli,,,8,18,,
1524,10-C-81-72,Ctr-pa-kuppam vanka,Chikatipalli,,,2,32,,
1525,10-C-81-72,Ctr-pa-kuppam vanka,Sonnarasanapalli,,,9,20,,
1526,10-C-81-72,Ctr-pa-kuppam vanka,Annagarlapalli,,,5,33,,
1527,10-C-81-72,Ctr-pa-kuppam vanka,Kakinayani chigurupalle,,,2,23,,
1528,10-C-81-72,Ctr-pa-kuppam vanka,Dinnepalli,,,4,11,,
1529,10-C-81-72,Ctr-pa-kuppam vanka,Thimmanayanipalli,,,7,12,,
1530,10-C-81-72,Ctr-pa-kuppam vanka,Beggilapalli,,,2,7,,
1531,10-C-81-72,Ctr-pa-kuppam vanka,Gokarlapalli,,,3,6,,
1532,10-C-81-72,Ctr-pa-kuppam vanka,Nalagampalli,,,6,20,,
1533,10-C-81-72,Ctr-pa-kuppam vanka,114 Settipalle,,,,,,
1534,10-C-81-72,Ctr-pa-kuppam vanka,115 Settipalle,,,,,,
1535,10-C-81-72,Ctr-pa-kuppam vanka,Kanamanapalli,,,6,49,,
1536,10-C-81-72,Ctr-pa-kuppam vanka,Yamaganipalli,,,20,89,,
1537,10-C-81-72,Ctr-pa-kuppam vanka,Agaram,,,13,64,,
1538,10-C-81-72,Ctr-pa-kuppam vanka,Vengapalli,,,,,,
1539,10-C-81-72,Ctr-pa-kuppam vanka,Kuppuganipalli,,,5,21,,
1540,10-C-81-72,Ctr-pa-kuppam vanka,Sirigiripalli,,,4,27,,
1541,10-C-81-72,Ctr-pa-kuppam vanka,Kuppam,,,4,12,,
1542,10-C-81-72,Ctr-pa-kuppam vanka,Bairuganipalli,,,6,55,,
1543,10-C-81-72,Ctr-pa-kuppam vanka,Chinnakurabalapalli,,,3,50,,
1544,10-C-81-72,Ctr-pa-kuppam vanka,Guttapalle,,,2,4,,
1545,10-C-81-72,Ctr-pa-kuppam vanka,Boggupalli,,,1,19,,
1546,10-C-81-72,Ctr-pa-kuppam vanka,Enjanuru,,,1,2,,
1547,10-C-81-72,Ctr-pa-kuppam vanka,Bandasettipalli,,,1,1,,
1548,10-C-81-72,Ctr-pa-kuppam vanka,Sigalapalli,,,3,3,,
1549,10-C-81-72,Ctr-pa-kuppam vanka,Samaguttapalli,,,,,,
1550,10-C-81-72,Ctr-pa-kuppam vanka,P.B.Nattam,,,7,116,,
1551,10-C-81-72,Ctr-pa-kuppam vanka,C.B.Nattam,,,1,99,,
1552,10-C-81-72,Ctr-pa-kuppam vanka,Ekarlapalli,,,7,117,,
1553,10-C-81-72,Ctr-pa-kuppam vanka,Kamathanuru,,,,,,
1554,10-C-81-72,Ctr-pa-kuppam vanka,Kathimanipalli,,,3,13,,
1555,10-C-81-72,Ctr-pa-kuppam vanka,Chinnaparthikunta,,,1,1,,
1556,10-C-81-73,Ctr-pa-Chinnaeru,Kuttiganipalli,,,,,,
1557,10-C-81-73,Ctr-pa-Chinnaeru,Vasanadu,,,4,27,,
1558,10-C-81-73,Ctr-pa-Chinnaeru,Vasanadu gollapalli,,,1,3,,
1559,10-C-81-73,Ctr-pa-Chinnaeru,Molakalapalli,,,4,13,,
1560,10-C-81-73,Ctr-pa-Chinnaeru,Peddaboggupalli,,,2,5,,
1561,10-C-81-73,Ctr-pa-Chinnaeru,Bodaguttapalli,,,3,5,,
1562,10-C-81-73,Ctr-pa-Chinnaeru,Nadimuru,,,4,8,,
1563,10-C-81-73,Ctr-pa-Chinnaeru,Gudlakadiri palli,,,4,60,,
1564,10-C-81-73,Ctr-pa-Chinnaeru,Paipalyam,,,3,9,,
1565,10-C-81-73,Ctr-pa-Chinnaeru,Chinnaboggupalli,,,1,19,,
1566,10-C-81-73,Ctr-pa-Chinnaeru,Chekkanatham,,,1,3,,
1567,10-C-81-73,Ctr-pa-Chinnaeru,Kanamapacherlapalli,,,2,8,,
1568,10-C-81-73,Ctr-pa-Chinnaeru,Ponnanguru,,,3,3,,
1569,10-C-81-73,Ctr-pa-Chinnaeru,Mettakadinuru,,,,,,
1570,10-C-81-73,Ctr-pa-Chinnaeru,Mittapalle,,,,,,
1571,10-C-81-73,Ctr-pa-Chinnaeru,Avulanatham,,,,,,
1572,10-C-81-73,Ctr-pa-Chinnaeru,Noolakunta,,,1,3,,
1573,10-C-81-73,Ctr-pa-Chinnaeru,Nimmakampalle,,,,,,
1574,10-C-81-73,14214,Kothapalli,,,7,15,,
1575,10-C-81-73,Ctr-pa-Chinnaeru,Sajjalapalle,,,2,4,,
1576,10-C-81-73,Ctr-pa-Chinnaeru,Kakimadugu,,,,,,
1577,10-C-81-73,Ctr-pa-Chinnaeru,Kunjeganuru,,,,,,
1578,10-C-81-73,Ctr-pa-Chinnaeru,Peddagopanapalli,,,,,,
1579,10-C-81-73,Ctr-pa-Chinnaeru,Vendugampalli,,,2,57,,
1580,10-C-81-73,Ctr-pa-Chinnaeru,Bevanapalli,,,19,67,,
1581,10-C-81-73,Ctr-pa-Chinnaeru,Palarlapalli,,,1,29,,
1582,10-C-81-73,Ctr-pa-Chinnaeru,Krishnadasanapalli,,,7,16,,
1583,10-C-81-73,Ctr-pa-Chinnaeru,Yanadipalli,,,18,40,,
1584,10-C-81-73,Ctr-pa-Chinnaeru,Rajanam,,,5,14,,
1585,10-C-81-73,Ctr-pa-Chinnaeru,Varamanur,,,,,,
1586,10-C-81-73,Ctr-pa-Chinnaeru,Gudlanayanipalli,,,7,6,,
1587,10-C-81-73,Ctr-pa-Chinnaeru,Vurinayanipalli,,,6,6,,
1588,10-C-81-73,Ctr-pa-Chinnaeru,Vurinayanikothuru,,,2,3,,
1589,10-C-81-73,Ctr-pa-Chinnaeru,Jarugu,,,1,5,,
1590,10-C-81-73,Ctr-pa-Chinnaeru,Porakutlapalli,,,4,4,,
1591,10-C-81-73,Ctr-pa-Chinnaeru,Chillaralapalli,,,3,6,,
1592,10-C-81-73,Ctr-pa-Chinnaeru,Bathalapalli,,,,,,
1593,10-C-81-73,Ctr-pa-Chinnaeru,Kurmenipalli,,,,,,
1594,10-C-81-73,Ctr-pa-Chinnaeru,Vurlaobanapalli,,,4,34,,
1595,10-C-81-73,Ctr-pa-Chinnaeru,Marepalli,,,4,9,,
1596,10-C-81-73,Ctr-pa-Chinnaeru,Gottappanagaripalli,,,3,5,,
1597,10-C-81-73,Ctr-pa-Chinnaeru,Gonuguru,,,1,29,,
1598,10-C-81-73,Ctr-pa-Chinnaeru,Peddapartikunta,,,1,1,,
1599,10-C-81-73,Ctr-pa-Chinnaeru,Alugumanipalli,,,4,4,,
1600,10-C-81-73,Ctr-pa-Chinnaeru,Onnappanayani kothur,,,6,6,,
1601,10-C-81-73,Ctr-pa-Chinnaeru,Tali Agraharam,,,3,7,,
1602,10-C-81-73,Ctr-pa-Chinnaeru,Kotamakonapalli,,,4,6,,
1603,10-C-81-73,Ctr-pa-Chinnaeru,Jarugukonda,,,7,7,,
1604,10-C-81-74,Ctr-ponniar-Bisanatham,Peddagollapalli,,,2,3,,
1605,10-C-81-74,Ctr-ponniar-Bisanatham,Bisanatham,,,2,5,,
1606,10-C-81-74,Ctr-ponniar-Bisanatham,Athinatham,,,4,6,,
1607,10-C-81-75,Ctr-Pa-Adavibuduguru,Adivimolakalapalli,,,0,0,,
1608,10-C-81-75,Ctr-Pa-Adavibuduguru,T.Chadumuru,,,0,0,,
1609,10-C-81-75,Ctr-Pa-Adavibuduguru,Chinnaobba,,,1,1,,
1610,10-C-81-75,Ctr-Pa-Adavibuduguru,Adavibuduguru,,,2,5,,
